strategy,contract,fold,train_start,train_end,test_start,test_end,best_params,is_sharpe,is_return_pct,is_trades,oos_sharpe,oos_return_pct,oos_max_dd_pct,oos_trades
Donchian/RB,rb_continuous.SHFE,14,2018-02-18,2020-01-19,2020-01-19,2020-09-25,"{'entry_window': 80, 'exit_window': 10}",0.39143452306856075,0.36518990000000695,10,0.04626146473185776,0.013785799999999071,-0.1883714746756524,5
Donchian/RB,rb_continuous.SHFE,15,2018-10-26,2020-09-25,2020-09-25,2021-06-02,"{'entry_window': 80, 'exit_window': 20}",-0.4646859108061529,-0.43355539999999637,10,0.4217536516785791,0.2920342999999992,-1.1794436056868411,2
Donchian/RB,rb_continuous.SHFE,16,2019-07-03,2021-06-02,2021-06-02,2022-02-07,"{'entry_window': 80, 'exit_window': 40}",0.24558854458398816,0.37972379999999806,6,0.031229276808846466,0.0200712999999908,-0.526569518827557,2
Donchian/RB,rb_continuous.SHFE,17,2020-03-09,2022-02-07,2022-02-07,2022-10-15,"{'entry_window': 80, 'exit_window': 10}",0.6559506419984487,1.0154873999999925,10,0.7237892219670556,0.32116159999999727,-0.4654460189670583,2
Donchian/RB,rb_continuous.SHFE,18,2020-11-14,2022-10-15,2022-10-15,2023-06-22,"{'entry_window': 80, 'exit_window': 10}",0.40101025817223895,0.6371882000000051,10,-0.1948950488957581,-0.05859950000000058,-0.2797506924134247,4
Donchian/RB,rb_continuous.SHFE,19,2021-07-22,2023-06-22,2023-06-22,2024-02-27,"{'entry_window': 20, 'exit_window': 40}",0.6336845503646782,1.3350658000000015,9,-1.7824598992666445,-0.5636493999999992,-0.6618180419287184,7
Donchian/RB,rb_continuous.SHFE,20,2022-03-29,2024-02-27,2024-02-27,2024-11-03,"{'entry_window': 20, 'exit_window': 20}",0.29380416904686335,0.43301979999998963,21,0.2752511215473552,0.11023320000000947,-0.33250144776476454,5
Donchian/RB,rb_continuous.SHFE,21,2022-12-04,2024-11-03,2024-11-03,2025-07-11,"{'entry_window': 20, 'exit_window': 10}",0.22117816457089412,0.25382739999999515,27,0.28667296260476394,0.06477469999999208,-0.15663436457798474,7
Donchian/RB,rb_continuous.SHFE,22,2023-08-11,2025-07-11,2025-07-11,2026-03-18,"{'entry_window': 20, 'exit_window': 20}",0.0644578551533832,0.06780950000000452,21,-0.8919825120921047,-0.34980060000000535,-0.4202283538022674,7
DoubleMa/AG,ag_continuous.SHFE,1,2012-05-10,2014-04-10,2014-04-10,2014-12-16,"{'fast_window': 20, 'slow_window': 60}",0.897889135064058,3.501396825000014,11,1.2462567425621407,0.9071926499999883,-0.6307890651025563,1
DoubleMa/AG,ag_continuous.SHFE,2,2013-01-15,2014-12-16,2014-12-16,2015-08-23,"{'fast_window': 30, 'slow_window': 40}",0.43158461426989686,0.9852602250000064,15,-0.38625511900792486,-0.24539655000000993,-0.5432145765067657,9
DoubleMa/AG,ag_continuous.SHFE,3,2013-09-22,2015-08-23,2015-08-23,2016-04-29,"{'fast_window': 10, 'slow_window': 40}",0.3479080422625501,0.7053255750000043,25,0.6944100190230234,0.371727225000007,-0.41243689825631563,7
DoubleMa/AG,ag_continuous.SHFE,4,2014-05-30,2016-04-29,2016-04-29,2017-01-04,"{'fast_window': 30, 'slow_window': 40}",0.9230785297376761,2.0239528500000104,27,-0.4727384935261991,-0.3627599250000002,-0.7023273569316981,9
DoubleMa/AG,ag_continuous.SHFE,5,2015-02-04,2017-01-04,2017-01-04,2017-09-11,"{'fast_window': 20, 'slow_window': 60}",0.6915396141027882,1.5730138499999935,23,0.10405851423334558,0.05009797499999635,-0.5311097148732896,3
DoubleMa/AG,ag_continuous.SHFE,6,2015-10-12,2017-09-11,2017-09-11,2018-05-19,"{'fast_window': 20, 'slow_window': 60}",0.5254631578144229,1.191978749999989,21,-0.8449696828211868,-0.27891487500000256,-0.33999159494846226,5
DoubleMa/AG,ag_continuous.SHFE,7,2016-06-18,2018-05-19,2018-05-19,2019-01-24,"{'fast_window': 30, 'slow_window': 100}",-0.030939951732953466,-0.03958447500000961,7,0.6212256237641487,0.09123082499999935,-0.20192807744035904,1
DoubleMa/AG,ag_continuous.SHFE,8,2017-02-23,2019-01-24,2019-01-24,2019-10-01,"{'fast_window': 30, 'slow_window': 100}",0.2559036323904824,0.25247639999999016,9,0.0,0.0,0.0,0
DoubleMa/AG,ag_continuous.SHFE,9,2017-10-31,2019-10-01,2019-10-01,2020-06-07,"{'fast_window': 10, 'slow_window': 60}",0.8124122652286573,1.3034841749999915,11,0.12682243726598366,0.14455657499998775,-1.9400798438865063,3
DoubleMa/AG,ag_continuous.SHFE,10,2018-07-08,2020-06-07,2020-06-07,2021-02-12,"{'fast_window': 20, 'slow_window': 40}",0.9954840798313086,2.6639994750000007,25,0.7388369560539898,1.3479153000000021,-1.5194487302588777,5
DoubleMa/AG,ag_continuous.SHFE,11,2019-03-15,2021-02-12,2021-02-12,2021-10-20,"{'fast_window': 20, 'slow_window': 40}",1.2236882682506296,5.4871899750000175,21,0.756291058532607,0.7532683500000026,-0.7902308492122135,3
DoubleMa/AG,ag_continuous.SHFE,12,2019-11-20,2021-10-20,2021-10-20,2022-06-27,"{'fast_window': 20, 'slow_window': 40}",1.0522820958194063,5.10119790000001,25,0.8754849622249099,0.8178973499999964,-0.6094259284056527,3
DoubleMa/AG,ag_continuous.SHFE,13,2020-07-27,2022-06-27,2022-06-27,2023-03-04,"{'fast_window': 20, 'slow_window': 40}",0.15306200915044263,0.5160462749999928,19,0.9770673491493712,0.9417194249999872,-0.7045005750000011,5
DoubleMa/AG,ag_continuous.SHFE,14,2021-04-03,2023-03-04,2023-03-04,2023-11-09,"{'fast_window': 30, 'slow_window': 60}",0.8452195956957257,2.4087683999999943,9,-0.40313389449138676,-0.27128880000000244,-0.8486961458522249,3
DoubleMa/AG,ag_continuous.SHFE,15,2021-12-09,2023-11-09,2023-11-09,2024-07-16,"{'fast_window': 30, 'slow_window': 40}",0.9966327330669589,2.8815726749999993,23,1.725844853992413,3.100315425,-1.3176306583562072,3
DoubleMa/AG,ag_continuous.SHFE,16,2022-08-16,2024-07-16,2024-07-16,2025-03-23,"{'fast_window': 30, 'slow_window': 40}",1.0033106351181595,3.725614275,21,0.08526010488814453,0.08888114999998642,-1.1047335739592519,7
DoubleMa/AG,ag_continuous.SHFE,17,2023-04-23,2025-03-23,2025-03-23,2025-11-28,"{'fast_window': 20, 'slow_window': 40}",1.1876282218100764,5.6018012249999805,31,0.0,0.0,0.0,0
Donchian/AG,ag_continuous.SHFE,1,2012-05-10,2014-04-10,2014-04-10,2014-12-16,"{'entry_window': 20, 'exit_window': 10}",0.8785283453699939,3.4453151249999925,26,0.6096005427646208,0.4559852999999947,-0.8253815149584722,5
Donchian/AG,ag_continuous.SHFE,2,2013-01-15,2014-12-16,2014-12-16,2015-08-23,"{'entry_window': 20, 'exit_window': 10}",0.738611915534231,2.4404735250000087,27,-0.5084733738740226,-0.6865915500000042,-1.8540444554119806,14
Donchian/AG,ag_continuous.SHFE,3,2013-09-22,2015-08-23,2015-08-23,2016-04-29,"{'entry_window': 20, 'exit_window': 10}",0.040423152386190035,0.12837839999999545,33,0.2516420561284798,0.13473037500000284,-0.5927385294347959,7
Donchian/AG,ag_continuous.SHFE,4,2014-05-30,2016-04-29,2016-04-29,2017-01-04,"{'entry_window': 20, 'exit_window': 10}",0.1981890573342475,0.5428242749999868,25,-1.8281954080238525,-1.3588010250000004,-1.482621557662783,9
Donchian/AG,ag_continuous.SHFE,5,2015-02-04,2017-01-04,2017-01-04,2017-09-11,"{'entry_window': 80, 'exit_window': 40}",0.18380112996082668,0.8542665750000067,6,-1.7479285810283518,-0.5735797499999973,-0.5822756249999976,2
Donchian/AG,ag_continuous.SHFE,6,2015-10-12,2017-09-11,2017-09-11,2018-05-19,"{'entry_window': 80, 'exit_window': 40}",0.21872325891333969,1.0131699750000056,6,-0.6883756140835681,-0.13555769999999967,-0.24274214848785058,2
Donchian/AG,ag_continuous.SHFE,7,2016-06-18,2018-05-19,2018-05-19,2019-01-24,"{'entry_window': 80, 'exit_window': 40}",-0.1819280781889135,-0.24172530000000636,5,-0.4323594913867956,-0.05755035000000186,-0.19504518837999,2
Donchian/AG,ag_continuous.SHFE,8,2017-02-23,2019-01-24,2019-01-24,2019-10-01,"{'entry_window': 20, 'exit_window': 10}",-0.36188355914985515,-0.4332606750000023,30,1.0812828465167332,0.8481955499999971,-0.8172763321985191,3
Donchian/AG,ag_continuous.SHFE,9,2017-10-31,2019-10-01,2019-10-01,2020-06-07,"{'entry_window': 20, 'exit_window': 10}",0.45449149723988064,0.7536953250000034,23,0.646929849491285,1.8146470500000067,-3.547722407341535,9
Donchian/AG,ag_continuous.SHFE,10,2018-07-08,2020-06-07,2020-06-07,2021-02-12,"{'entry_window': 20, 'exit_window': 10}",0.36630996735214394,1.8195033749999867,28,-0.9446972057888946,-1.319743200000001,-2.233279510959649,7
Donchian/AG,ag_continuous.SHFE,11,2019-03-15,2021-02-12,2021-02-12,2021-10-20,"{'entry_window': 80, 'exit_window': 10}",0.617823769436203,1.9063335750000077,9,-0.7423579371706017,-0.3315124500000044,-0.5512951330625483,4
Donchian/AG,ag_continuous.SHFE,12,2019-11-20,2021-10-20,2021-10-20,2022-06-27,"{'entry_window': 80, 'exit_window': 10}",0.13321681415738432,0.35310600000000303,10,-1.0154477832412383,-0.5951084999999967,-0.7436007879002586,3
Donchian/AG,ag_continuous.SHFE,13,2020-07-27,2022-06-27,2022-06-27,2023-03-04,"{'entry_window': 20, 'exit_window': 20}",-0.4801223742991937,-2.076664500000003,23,1.1440008723367774,1.0309138500000037,-0.5573753197180111,3
Donchian/AG,ag_continuous.SHFE,14,2021-04-03,2023-03-04,2023-03-04,2023-11-09,"{'entry_window': 20, 'exit_window': 40}",0.6437992216236907,1.8536713499999857,9,-0.7713825526992654,-1.3071547499999947,-2.1036547499999987,5
Donchian/AG,ag_continuous.SHFE,15,2021-12-09,2023-11-09,2023-11-09,2024-07-16,"{'entry_window': 80, 'exit_window': 40}",0.326219858206976,0.788677424999995,5,1.401244550330138,2.485016249999994,-1.3235527311468187,1
Donchian/AG,ag_continuous.SHFE,16,2022-08-16,2024-07-16,2024-07-16,2025-03-23,"{'entry_window': 20, 'exit_window': 40}",0.6674739899376185,2.6317828500000084,9,-0.8951061654275785,-1.361916299999999,-2.695919588633349,5
Donchian/AG,ag_continuous.SHFE,17,2023-04-23,2025-03-23,2025-03-23,2025-11-28,"{'entry_window': 20, 'exit_window': 40}",-0.005336292579838954,-0.03259784999999349,15,2.444102758834607,5.819336549999998,-1.7126165403027964,1
